"('2003-04-25', '2005-03-31')","('2005-04-01', '2007-11-30')","('2007-12-01', '2009-06-30')","('2009-07-01', '2012-02-29')","('2012-03-01', '2014-10-31')","('2014-11-01', '2017-06-30')","('2017-07-01', '2020-01-31')",win_max_consec,win_period,var_1,var_1_text,var_2,var_2_text
0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2->3,OpenInt,0,sBbl,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,liquidity,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,4->6,sEp,1,fCo,1
0.0,1.0,0.0,1.0,0.0,1.0,1.0,2,6->7,PCAall,1,sRpc,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,FutRet,0,OilVol,0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2->3,OpenInt,0,fEnv,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,OpenInt,0,WIPI_8wk,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2->2; 6->6,DolBeta,0,fEpg,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2->3,OpenInt,0,sp500Ret,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2->3,OpenInt,0,liquidity,0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,2,2->3; 5->6,OpenInt,0,sEpg,1
0.0,1.0,0.0,1.0,0.0,1.0,1.0,2,6->7,PCAall,1,fCo,1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,4->6,sEnv,1,fCo,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,sp500Ret,0,artcount,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2->3,fCo,1,sEpg,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2->2; 5->5; 7->7,PCAsent,1,fCo,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2->2; 6->6,PCAsent,1,fEpg,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,DSpot,0,OilVol,0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,2,2->3; 6->7,sCo,1,fEnv,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2->2; 4->4; 6->6,DInv,0,fCo,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,rdsaRet,0,fCo,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2->2; 6->6,fEpg,1,sGom,1
0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2->3,OpenInt,0,rdsaRet,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OpenInt,0,sEnv,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,rdsaRet,0,OilVol,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,sRpc,1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2->2; 5->5; 7->7,rdsaRet,0,sCo,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,FutRet,0,sCo,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2->2; 4->4,HedgPres,0,fCo,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2->2; 4->4; 6->6,liquidity,0,fEpg,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2->3,DOilVol,0,fCo,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,bpRet,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,PCAall,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2->2; 4->4; 6->6,vix_diff,0,fEpg,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,Mom,0,DInv,0
0.0,1.0,1.0,1.0,0.0,0.0,0.0,3,2->4,fEnv,1,fGom,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,rdsaRet,0,entropy,1
0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,5->6,WIPI_8wk,0,fCo,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,sCo,1,fGom,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,sp500Ret,0,fCo,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,InflaBeta,0,OilVol,0
0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,4->6,liquidity,0,fCo,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2->2; 4->4,artcount,1,fCo,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2->2; 4->4,fCo,1,sGom,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,DSpot,0,sCo,1
0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,4->5,DProd,0,fCo,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,InflaBeta,0,sEnv,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,PCAsent,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,HedgPres,0,fBbl,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,OpenInt,0,fCo,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2->2; 6->6,fEpg,1,sRpc,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,DProd,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,DFX,0,OilVol,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2->2; 4->4; 6->6,fEpg,1,fBbl,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,fGom,1
0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,6->7,DOilVol,0,entropy,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2->2; 4->4; 6->6,PCAfreq,1,artcount,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,artcount,1,entropy,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,fEp,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,sp500Ret,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,basis,0,OilVol,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,DOilVol,0,fBbl,1
0.0,1.0,0.0,1.0,1.0,0.0,1.0,2,4->5,DProd,0,sCo,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,OilVol,0,sEpg,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,WIPI_8wk,0,OilVol,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,OpenInt,0,artcount,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2->2; 5->5,rdsaRet,0,fBbl,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,sEnv,1
0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2->3,InflaBeta,0,fCo,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,artcount,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,HedgPres,0,OilVol,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,BEME,0,OilVol,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2->2; 4->4; 6->6,fEpg,1,sCo,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,sp500Ret,0,entropy,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,sBbl,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,sCo,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,HedgPres,0,entropy,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,PCAfreq,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,fCo,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OpenInt,0,OilVol,0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2->2; 4->4; 6->6,PCAall,1,fEpg,1
0.0,1.0,1.0,0.0,1.0,0.0,1.0,2,2->3,sp500Ret,0,fBbl,1
0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2->3,fEnv,1,entropy,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,basis,0,entropy,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,sEnv,1,entropy,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,OpenInt,0,sCo,1
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2->2; 7->7,entropy,1,sEpg,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,DInv,0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,4->5,fCo,1,fBbl,1
0.0,1.0,1.0,1.0,0.0,1.0,0.0,3,2->4,OpenInt,0,DInv,0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,6->7,fGom,1,entropy,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2->3,OilVol,0,fBbl,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2->2,fCo,1,entropy,1
0.0,1.0,0.0,1.0,1.0,1.0,0.0,3,4->6,DInv,0,fEpg,1
0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2->2; 4->4; 6->6,fEpg,1,fGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,fEp,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,sp500Ret,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,DOilVol,0,rdsaRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,liquidity,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,WIPI_8wk,0,sRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,StikIdx,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,sRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,sRpc,1,sEnv,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,StikIdx,0,sp500Ret,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,sp500Ret,0,xomRet,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,3->4,sRpc,1,entropy,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DFX,0,sRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,StikIdx,0,sRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,WIPI_8wk,0,DFX,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,liquidity,0,StikIdx,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,StikIdx,0,fEp,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,sRpc,1,sCo,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,StikIdx,0,DProd,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,rdsaRet,0,sent,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,StikIdx,0,sGom,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,WIPI_8wk,0,StikIdx,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,sent,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,sent,1,sGom,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,DOilVol,0,xomRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,StikIdx,0,sBbl,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,HedgPres,0,StikIdx,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,sent,1,sBbl,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DFX,0,sent,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,StikIdx,0,sEpg,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,DProd,0,sent,1
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3->3; 5->5; 7->7,sEpg,1,fRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,WIPI_8wk,0,sent,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,StikIdx,0,sent,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,DOilVol,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,sent,1,fRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DInv,0,sEpg,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,FutRet,0,sent,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,liquidity,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,bpRet,0,fEp,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,xomRet,0,sent,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,3->4,sEnv,1,sGom,1
0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3->5,fCo,1,fRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,sent,1,sEpg,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,sBbl,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,xomRet,0,sRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,WIPI_8wk,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,DOilVol,0,PCAall,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,vix_diff,0,bpRet,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,bpRet,0,PCAsent,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DSpot,0,sent,1
0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,3->4; 6->7,vix_diff,0,basis,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DOilVol,0,sEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,HedgPres,0,bpRet,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,xomRet,0,fEp,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,xomRet,0,liquidity,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,xomRet,0,DProd,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,PCAsent,1,fGom,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,xomRet,0,sEpg,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,xomRet,0,WIPI_8wk,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,HedgPres,0,xomRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,sent,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,xomRet,0,sBbl,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,DFX,0,entropy,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2,3->4,PCAall,1,fRpc,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,sEp,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,liquidity,0,sp500Ret,0
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,RPsdf_rolling,0,sEpg,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,sBbl,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,sRpc,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,sent,1
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3->3; 5->5; 7->7,PCAsent,1,sEnv,1
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3->3; 5->5; 7->7,BasMom,0,fCo,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,3,5->7,liquidity,0,sBbl,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,sRpc,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,StikIdx,0,basis,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,vix_diff,0,DProd,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,WIPI_8wk,0,sGom,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,liquidity,0,sent,1
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,RPsdf_rolling,0,fRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,OpenInt,0,entropy,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,PCAfreq,1
0.0,0.0,1.0,1.0,0.0,1.0,1.0,2,3->4; 6->7,liquidity,0,basis,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,bpRet,0,basis,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,fRpc,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,StikIdx,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,StikIdx,0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,3->4,vix_diff,0,liquidity,0
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3->3; 5->5; 7->7,xomRet,0,PCAsent,1
0.0,0.0,1.0,1.0,1.0,0.0,0.0,3,3->5,fEnv,1,sEp,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DFX,0,sGom,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,3->3; 6->6,liquidity,0,sEp,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,vix_diff,0,rdsaRet,0
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,RPsdf_rolling,0,basis,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,basis,0,sRpc,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,PCAsent,1,sGom,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,sp500Ret,0,sEp,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,bpRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,FutRet,0,sEnv,1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,5->6,PCAsent,1,fRpc,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,rdsaRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DSpot,0,sEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,vix_diff,0,sent,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,OpenInt,0,FutRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,PCAsent,1,sEp,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,OpenInt,0,DSpot,0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,DFX,0,PCAsent,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2,3->4,DInv,0,sp500Ret,0
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,sEnv,1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,5->6,DolBeta,0,sEpg,1
-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,2,5->6,RPsdf_growing,0,fRpc,1
0.0,0.0,1.0,1.0,1.0,0.0,1.0,3,3->5,sEnv,1,sCo,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,3->4,DInv,0,sGom,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,DolBeta,0,entropy,1
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3->3; 5->5; 7->7,PCAsent,1,sBbl,1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,3,5->7,PCAsent,1,fEp,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,sEnv,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,basis,0,sp500Ret,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,vix_diff,0,PCAsent,1
-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,RPsdf_rolling,0,PCAsent,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,3->4,BEME,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,sEnv,1,fEnv,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,StikIdx,0,rdsaRet,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,StikIdx,0,sEnv,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,basis,0,sent,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,FutRet,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DSpot,0,fEnv,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,xomRet,0,sEnv,1
0.0,0.0,1.0,1.0,0.0,1.0,0.0,2,3->4,OpenInt,0,sEp,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,sent,1,fEnv,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,DolBeta,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,bpRet,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3->3; 7->7,PCAsent,1,entropy,1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,2,6->7,sCo,1,sent,1
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3->3; 5->5; 7->7,liquidity,0,PCAsent,1
-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1,3->3,RPsdf_rolling,0,fEnv,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3->3,DProd,0,fEnv,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,3->3; 5->5,liquidity,0,fEnv,1
0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,3->3; 5->5; 7->7,PCAsent,1,fEnv,1
